ts_ns,ax,ay,az,gesture,trial_id
941148155000,-1.1612,0.1317,9.5936,double_tap,24
941168209000,-1.1779,0.1149,9.5002,double_tap,24
941188116000,-1.1564,0.1053,9.4834,double_tap,24
941208125000,-1.0702,0.012,9.3494,double_tap,24
941228218000,-1.0343,0.012,9.3494,double_tap,24
941248110000,-1.0175,0.0814,9.5265,double_tap,24
941268139000,-0.917,0.103,9.6941,double_tap,24
941288109000,-1.0223,0.0958,9.675,double_tap,24
941308235000,-1.0439,0.0814,9.6654,double_tap,24
941328222000,-0.8092,-0.0144,9.584,double_tap,24
941348134000,-0.8475,0.158,9.6031,double_tap,24
941368171000,-0.8284,-0.0694,9.5553,double_tap,24
941388139000,-1.0104,-0.0096,9.6079,double_tap,24
941408229000,-1.0439,-0.0958,9.4739,double_tap,24
941428239000,-1.2163,0.0934,9.5768,double_tap,24
941448149000,-1.2306,0.0048,9.3565,double_tap,24
941468154000,-1.087,0.1245,9.4092,double_tap,24
941488205000,-1.1827,0.1987,9.7324,double_tap,24
941508157000,-1.4006,0.3615,9.9934,double_tap,24
941528191000,-1.3144,0.2227,9.9335,double_tap,24
941548216000,-1.0918,0.0766,9.6295,double_tap,24
941568132000,-1.087,0.2466,9.3613,double_tap,24
941588228000,-1.0175,0.1365,9.7444,double_tap,24
941608171000,-1.4054,0.486,10.5034,double_tap,24
941628202000,-1.5251,0.4741,10.7571,double_tap,24
941648109000,-0.4334,-0.7614,10.6614,double_tap,24
941668138000,-1.4868,0.6153,9.2033,double_tap,24
941688244000,-0.2897,-0.6081,9.3015,double_tap,24
941708199000,-1.2522,0.1053,9.7851,double_tap,24
941728171000,-1.154,0.2825,10.1323,double_tap,24
941748146000,-0.6823,-0.4214,10.829,double_tap,24
941768173000,-2.6145,0.6776,9.5433,double_tap,24
941788231000,-0.4525,-0.723,9.3254,double_tap,24
944268329000,-1.0008,-0.0982,9.4786,double_tap,25
944288210000,-1.0223,-0.0694,9.5289,double_tap,25
944308231000,-1.0463,0.0455,9.6391,double_tap,25
944328210000,-1.0965,0.0335,9.6965,double_tap,25
944348116000,-1.0534,-0.0215,9.7181,double_tap,25
944368210000,-1.0032,0.0599,9.6678,double_tap,25
944388121000,-0.9816,-0.0383,9.5672,double_tap,25
944408194000,-1.0175,-0.0862,9.5529,double_tap,25
944428172000,-0.9529,-0.1197,9.4236,double_tap,25
944448230000,-1.0104,-0.1173,9.4763,double_tap,25
944468199000,-0.9744,-0.146,9.5433,double_tap,25
944488104000,-0.9146,-0.1437,9.5505,double_tap,25
944508224000,-0.8978,-0.1293,9.6391,double_tap,25
944528209000,-0.9792,-0.0503,9.754,double_tap,25
944548235000,-1.0343,-0.0599,9.6678,double_tap,25
944568194000,-1.0223,-0.0599,9.6319,double_tap,25
944588138000,-0.9816,-0.0431,9.5816,double_tap,25
944608132000,-1.1157,0.0024,9.5816,double_tap,25
944628116000,-1.0391,-0.0599,9.5074,double_tap,25
944648172000,-1.075,-0.0096,9.4978,double_tap,25
944668216000,-1.0989,0.012,9.4786,double_tap,25
944688175000,-1.1396,-0.0048,9.4978,double_tap,25
944708132000,-1.2785,-0.0335,9.56,double_tap,25
944728132000,-1.1301,-0.0431,9.5122,double_tap,25
944748235000,-0.9026,0.0263,9.5098,double_tap,25
944768110000,-0.8523,0.0096,9.5816,double_tap,25
944788235000,-0.9218,0.0239,9.6438,double_tap,25
944808194000,-1.0894,0.0431,9.7468,double_tap,25
944828235000,-1.0846,0.0622,9.7133,double_tap,25
944848175000,-1.0295,-0.0335,9.4212,double_tap,25
944868149000,-0.9792,0.0215,9.3302,double_tap,25
944888225000,-1.0894,0.1149,9.5409,double_tap,25
944908136000,-1.2163,-0.0096,9.5193,double_tap,25
944928235000,-1.3695,-0.0359,9.4715,double_tap,25
944948146000,-1.3144,0.0144,9.3565,double_tap,25
944968162000,-1.0894,0.0742,9.4379,double_tap,25
944988116000,-1.0894,0.1341,9.6007,double_tap,25
945008109000,-1.1229,0.0599,9.6486,double_tap,25
945028138000,-1.1684,0.0742,9.6726,double_tap,25
945048194000,-1.1349,0.0096,9.6247,double_tap,25
945068165000,-1.0702,-0.0263,9.5241,double_tap,25
945088132000,-0.9912,0.1006,9.6199,double_tap,25
945108154000,-1.2067,-0.0168,9.5768,double_tap,25
945128194000,-1.2594,0.012,9.4906,double_tap,25
945148225000,-1.233,-0.0551,9.347,double_tap,25
945168149000,-1.233,0.0982,9.3063,double_tap,25
945188178000,-1.1253,0.0263,9.4355,double_tap,25
945208215000,-1.1181,0.0407,9.56,double_tap,25
945228216000,-1.2354,0.1245,9.7109,double_tap,25
945248109000,-1.2522,0.158,9.675,double_tap,25
945268239000,-1.2043,0.0886,9.5146,double_tap,25
945288172000,-1.0606,0.1341,9.5193,double_tap,25
948168204000,-1.1229,0.0024,9.6534,double_tap,26
948188135000,-1.0965,0.0024,9.6367,double_tap,26
948208234000,-1.2833,-0.0335,9.5385,double_tap,26
948228133000,-1.233,-0.0527,9.5361,double_tap,26
948248155000,-1.1995,-0.0599,9.5146,double_tap,26
948268230000,-1.0702,-0.0168,9.4906,double_tap,26
948288234000,-1.1253,-0.1437,9.4571,double_tap,26
948308132000,-1.0798,-0.0958,9.6031,double_tap,26
948328155000,-1.142,-0.0431,9.5409,double_tap,26
948348190000,-1.075,-0.0479,9.6822,double_tap,26
948368178000,-1.1085,0.012,9.6295,double_tap,26
948388230000,-1.1013,-0.0048,9.663,double_tap,26
948408216000,-1.0846,0.0694,9.5529,double_tap,26
948428173000,-1.1636,0.0048,9.4571,double_tap,26
948448168000,-1.2881,-0.0886,9.3518,double_tap,26
948468171000,-1.2282,-0.0239,9.4403,double_tap,26
948488221000,-1.2306,0.0,9.4643,double_tap,26
948508217000,-1.2713,-0.0048,9.5217,double_tap,26
948528195000,-1.1756,0.0359,9.4882,double_tap,26
948548168000,-1.0774,-0.0335,9.5098,double_tap,26
948568150000,-1.1133,-0.0287,9.517,double_tap,26
948588137000,-1.1492,-0.0239,9.5529,double_tap,26
948608195000,-1.1827,-0.0192,9.5936,double_tap,26
948628159000,-1.1396,-0.0335,9.5624,double_tap,26
948648159000,-1.0678,-0.0263,9.5217,double_tap,26
948668200000,-1.0367,-0.0646,9.5409,double_tap,26
948688173000,-1.1492,-0.0599,9.4643,double_tap,26
948708118000,-1.1157,-0.0239,9.5146,double_tap,26
948728211000,-1.3001,-0.0383,9.5624,double_tap,26
948748134000,-1.2474,-0.0886,9.517,double_tap,26
948768211000,-1.2378,-0.1293,9.4212,double_tap,26
948788115000,-1.3024,0.0215,9.5624,double_tap,26
948808155000,-1.2019,-0.0072,9.5553,double_tap,26
948828138000,-1.2857,0.0718,9.5624,double_tap,26
948848230000,-1.2881,0.0048,9.6271,double_tap,26
948868146000,-1.4078,0.1365,9.6702,double_tap,26
948888198000,-1.336,-0.0527,9.481,double_tap,26
948908185000,-1.2426,-0.0479,9.3254,double_tap,26
948928129000,-1.233,0.0503,9.3182,double_tap,26
948948234000,-1.2546,-0.0958,9.5265,double_tap,26
948968211000,-1.1923,0.2155,9.845,double_tap,26
948988220000,-1.0439,0.0096,9.9096,double_tap,26
949008133000,-1.1636,-0.1915,9.5481,double_tap,26
949028115000,-1.1492,-0.1269,9.5074,double_tap,26
949048115000,-1.0487,0.4286,10.0628,double_tap,26
949068215000,-1.2115,0.9697,11.2719,double_tap,26
949088172000,-1.81,-0.6057,10.5321,double_tap,26
949108198000,-1.5107,-1.4413,9.2967,double_tap,26
949128110000,-2.2242,2.9161,6.2513,double_tap,26
949148136000,0.5674,0.3735,8.5449,double_tap,26
949168113000,-0.3496,0.8739,10.5441,double_tap,26
951848183000,-1.1564,-0.1987,9.3374,double_tap,27
951868143000,-1.1899,-0.2562,9.4715,double_tap,27
951888137000,-1.1803,-0.158,9.6678,double_tap,27
951908170000,-1.1875,-0.249,9.6845,double_tap,27
951928204000,-1.2043,-0.0024,9.7923,double_tap,27
951948130000,-1.1468,-0.0934,9.8282,double_tap,27
951968203000,-1.1468,0.0431,9.7205,double_tap,27
951988109000,-1.3551,-0.1508,9.6319,double_tap,27
952008178000,-1.5275,-0.1389,9.4284,double_tap,27
952028147000,-1.4054,-0.0886,9.3613,double_tap,27
952048148000,-1.2833,-0.0503,9.2057,double_tap,27
952068139000,-1.3072,-0.1532,9.2991,double_tap,27
952088201000,-1.3096,-0.2059,9.3781,double_tap,27
952108185000,-1.3048,-0.2682,9.4715,double_tap,27
952128164000,-1.1229,-0.17,9.5648,double_tap,27
952148190000,-1.0558,-0.146,9.7276,double_tap,27
952168240000,-1.1708,-0.067,9.8186,double_tap,27
952188196000,-1.221,-0.1293,9.8426,double_tap,27
952208128000,-1.2594,-0.1365,9.6438,double_tap,27
952228226000,-1.2785,-0.1772,9.5385,double_tap,27
952248193000,-1.2546,-0.1724,9.5385,double_tap,27
952268170000,-1.3982,-0.2274,9.3805,double_tap,27
952288116000,-1.4485,-0.3879,9.1578,double_tap,27
952308138000,-1.1947,-0.2179,9.0405,double_tap,27
952328146000,-1.3719,-0.2179,9.2751,double_tap,27
952348226000,-1.2091,-0.2298,9.3853,double_tap,27
952368138000,-0.7925,-0.0718,9.3781,double_tap,27
952388228000,-1.1468,-0.3519,9.4308,double_tap,27
952408138000,-1.3024,-0.3831,9.3996,double_tap,27
952428223000,-1.3958,0.1221,9.8617,double_tap,27
952448235000,-1.4102,0.4238,10.0772,double_tap,27
952468212000,-1.2258,0.7877,10.9918,double_tap,27
952488225000,-2.1859,0.2514,10.2496,double_tap,27
952508184000,-0.6776,-0.4549,9.8306,double_tap,27
952528105000,-0.1604,-7.1706,5.8921,double_tap,27
952548105000,-0.103,-1.652,6.3446,double_tap,27
952568127000,-0.8308,-0.4022,9.3613,double_tap,27
952588229000,-1.5562,0.7446,10.4531,double_tap,27
952608228000,-1.2737,1.6113,12.153,double_tap,27
952628131000,-1.2737,1.9728,11.7124,double_tap,27
952648118000,-2.2218,0.893,10.6566,double_tap,27
952668197000,-1.1779,-0.1676,10.3334,double_tap,27
952688214000,-0.8045,-0.9194,9.3853,double_tap,27
952708153000,-0.2155,-0.4621,8.8011,double_tap,27
952728228000,-0.3112,-0.7877,8.5234,double_tap,27
952748182000,-0.9266,-0.9074,8.5138,double_tap,27
952768210000,-1.3886,-0.668,8.7747,double_tap,27
952788178000,-0.9433,-0.5028,9.0453,double_tap,27
952808149000,-0.9361,-0.5004,9.2991,double_tap,27
952828176000,-0.7494,-0.5315,9.481,double_tap,27
952848153000,-1.2498,-0.5578,9.2919,double_tap,27
956348297000,-1.1971,-0.1867,9.2775,double_tap,28
956368145000,-0.9337,-0.2298,9.4763,double_tap,28
956388177000,-0.9649,-0.2897,9.517,double_tap,28
956408132000,-1.2426,-0.1556,9.7157,double_tap,28
956428136000,-1.2713,-0.091,9.6822,double_tap,28
956448173000,-1.0965,-0.1437,9.6702,double_tap,28
956468199000,-1.2546,-0.079,9.7229,double_tap,28
956488176000,-1.2617,-0.1077,9.6462,double_tap,28
956508122000,-1.4389,-0.1245,9.5026,double_tap,28
956528194000,-1.5682,0.328,9.8019,double_tap,28
956548184000,-1.6664,0.9529,11.2815,double_tap,28
956568174000,-1.3791,0.316,12.0309,double_tap,28
956588145000,-2.5905,-0.9673,3.0933,double_tap,28
956608229000,-1.6903,-1.9872,6.2991,double_tap,28
956628154000,-0.6632,-1.4293,8.2552,double_tap,28
956648118000,-0.6321,0.747,9.4595,double_tap,28
956668153000,-0.9912,0.6321,11.3557,double_tap,28
956688110000,-1.2402,-0.9936,12.1793,double_tap,28
956708236000,-1.6281,-1.0151,9.8114,double_tap,28
956728175000,-1.4533,-0.5722,9.5888,double_tap,28
956748219000,-0.4956,-0.8452,9.5481,double_tap,28
956768210000,-0.644,-0.1125,9.2991,double_tap,28
956788136000,-0.984,-0.5938,9.0405,double_tap,28
956808149000,-1.1181,-0.4477,9.2177,double_tap,28
956828158000,-1.3671,-0.4812,9.2129,double_tap,28
956848196000,-1.6448,-0.1724,9.4284,double_tap,28
956868233000,-1.3527,-0.0694,9.675,double_tap,28
956888133000,-1.4916,0.0311,9.9527,double_tap,28
956908159000,-1.391,-0.1867,9.8186,double_tap,28
956928169000,-1.2186,-0.237,9.5241,double_tap,28
956948152000,-1.245,-0.0263,9.6774,double_tap,28
956968150000,-1.3455,0.4764,10.2831,double_tap,28
956988177000,-1.2019,0.735,11.1881,double_tap,28
957008131000,-1.2258,-1.1325,10.4675,double_tap,28
957028177000,-1.8986,2.2051,8.4683,double_tap,28
957048299000,-0.1197,-1.0558,7.5393,double_tap,28
957068171000,-0.2897,0.3543,9.6869,double_tap,28
957088127000,-1.7573,1.7454,11.3342,double_tap,28
957108230000,-1.7119,0.9002,12.22,double_tap,28
957128197000,-2.0446,1.5682,12.2416,double_tap,28
957148233000,-1.9872,0.8978,10.92,double_tap,28
957168210000,-1.5706,-0.1748,9.833,double_tap,28
957188177000,-0.8092,-0.6033,9.0764,double_tap,28
957208231000,-0.3663,-1.0774,8.3534,double_tap,28
957228136000,-0.4238,-0.9912,8.0349,double_tap,28
957248229000,-0.8787,-1.0271,7.9942,double_tap,28
957268213000,-0.9984,-0.7901,8.4252,double_tap,28
957288194000,-1.0846,-0.4621,9.0764,double_tap,28
957308119000,-0.9936,-0.2658,9.6941,double_tap,28
957328132000,-0.7159,-0.1101,10.0963,double_tap,28
957348177000,-0.8021,-0.0599,10.1059,double_tap,28
962489928000,-1.0319,-0.1053,9.6414,double_tap,29
962509166000,-1.1205,-0.067,9.596,double_tap,29
962529173000,-1.166,0.0599,9.4068,double_tap,29
962549116000,-1.0175,0.0311,9.5912,double_tap,29
962569211000,-1.1803,0.0431,9.6462,double_tap,29
962589155000,-1.2139,-0.0646,9.6774,double_tap,29
962609133000,-1.2234,-0.1772,9.5098,double_tap,29
962629115000,-1.3743,-0.0072,9.4763,double_tap,29
962649230000,-1.4844,-0.3065,9.505,double_tap,29
962669212000,-1.2474,-0.3089,9.493,double_tap,29
962689229000,-1.1756,-0.1197,9.6007,double_tap,29
962709148000,-1.2546,-0.3639,9.2488,double_tap,29
962729110000,-1.0199,-0.1987,9.4834,double_tap,29
962749119000,-1.6472,0.5387,10.2304,double_tap,29
962769228000,-1.8651,0.2586,10.8649,double_tap,29
962789220000,-1.4389,-1.2953,10.8098,double_tap,29
962809210000,1.0822,4.4532,7.3382,double_tap,29
962829198000,-1.0511,-1.4629,7.5561,double_tap,29
962849149000,-0.2825,0.5004,9.6822,double_tap,29
962869216000,-1.2761,1.0511,11.3868,double_tap,29
962889143000,-1.6831,1.2594,12.6246,double_tap,29
962909145000,-2.5594,0.7853,11.2025,double_tap,29
962929196000,-1.8651,-0.249,9.8976,double_tap,29
962949177000,-1.1372,-0.8332,9.2751,double_tap,29
962969169000,-1.233,-0.3926,8.7963,double_tap,29
962989215000,-1.1971,-0.4405,8.3653,double_tap,29
963009172000,-1.4389,-0.7566,8.4707,double_tap,29
963029136000,-1.4964,-0.6847,8.8705,double_tap,29
963049114000,-1.64,-0.2346,9.1435,double_tap,29
963069198000,-1.4054,0.0335,9.5696,double_tap,29
963089213000,-1.0894,-0.17,9.9144,double_tap,29
963109177000,-1.1516,-0.0766,9.9144,double_tap,29
963129211000,-1.5706,-0.1245,10.1801,double_tap,29
963149177000,-1.1349,0.2466,10.5824,double_tap,29
963169149000,-1.2522,0.3136,10.8553,double_tap,29
963189115000,-0.6967,-1.2306,10.5345,double_tap,29
963209161000,-3.7733,1.2139,8.4467,double_tap,29
963229158000,-1.0846,-0.7374,7.7883,double_tap,29
963249110000,-1.1756,0.8332,10.0963,double_tap,29
963269233000,-1.7142,1.9297,11.8752,double_tap,29
963289179000,-2.2266,1.7909,12.6438,double_tap,29
963309145000,-1.6257,0.7518,12.4259,double_tap,29
963329210000,-2.2194,0.1844,10.2975,double_tap,29
963349174000,-1.6544,-0.7661,9.1506,double_tap,29
963369131000,-1.3336,-1.257,8.0421,double_tap,29
963389233000,-1.1708,-1.1923,7.4747,double_tap,29
963409192000,-1.3384,-1.2139,7.3598,double_tap,29
963429130000,-1.573,-0.9792,7.7788,double_tap,29
963449172000,-1.4054,-0.3687,8.4898,double_tap,29
963469201000,-1.2689,-0.0239,9.4044,double_tap,29
963489198000,-1.8771,0.3112,10.1011,double_tap,29
963509205000,-1.6735,0.2155,10.5991,double_tap,29
1191471359000,0.1963,-9.7755,1.1253,figure8,0
1191491125000,0.3759,-9.7516,1.2282,figure8,0
1191511224000,0.4549,-9.6989,1.2833,figure8,0
1191531109000,0.6273,-9.6917,1.2641,figure8,0
1191551210000,0.7829,-9.6247,1.834,figure8,0
1191571126000,0.6009,-9.4763,1.7837,figure8,0
1191591199000,0.4286,-9.5122,2.0111,figure8,0
1191611100000,0.3328,-9.481,1.98,figure8,0
1191631145000,0.3089,-9.5792,1.9465,figure8,0
1191651198000,0.1915,-9.6367,1.9345,figure8,0
1191671226000,0.1125,-9.7492,1.9321,figure8,0
1191691109000,0.1269,-9.8474,1.8531,figure8,0
1191711233000,0.2897,-9.912,1.7119,figure8,0
1191731227000,0.5602,-10.07,1.506,figure8,0
1191751154000,0.9744,-10.4004,1.415,figure8,0
1191771168000,1.3144,-10.58,1.2881,figure8,0
1191791239000,1.47,-10.7069,1.4988,figure8,0
1191811131000,1.4509,-10.8314,1.5945,figure8,0
1191831202000,1.2091,-11.0445,1.6927,figure8,0
1191851131000,0.9673,-11.1091,1.6376,figure8,0
1191871215000,0.6393,-11.3701,1.9632,figure8,0
1191891131000,0.2083,-11.5927,1.9776,figure8,0
1191911233000,-0.3543,-11.7436,1.5562,figure8,0
1191931161000,-0.8068,-11.7723,1.4581,figure8,0
1191951212000,-1.3431,-11.655,1.8627,figure8,0
1191971150000,-2.0111,-11.2527,2.2266,figure8,0
1191991162000,-2.332,-10.8793,2.3631,figure8,0
1192011109000,-2.2242,-9.9503,2.0734,figure8,0
1192031154000,-2.2984,-9.584,1.6233,figure8,0
1192051186000,-2.5379,-9.3254,0.8978,figure8,0
1192071215000,-2.7964,-9.2919,0.7614,figure8,0
1192091196000,-3.0023,-8.8753,0.838,figure8,0
1192111177000,-3.292,-8.4324,1.1133,figure8,0
1192131220000,-3.6823,-7.7835,1.2977,figure8,0
1192151234000,-4.0462,-7.331,1.0367,figure8,0
1192171100000,-4.1611,-7.0988,0.6728,figure8,0
1192191216000,-3.9361,-6.845,0.2873,figure8,0
1192211148000,-3.5793,-6.3279,0.0934,figure8,0
1192231116000,-3.067,-6.0597,-0.1628,figure8,0
1192251109000,-1.98,-6.0932,-0.4501,figure8,0
1192271209000,-0.7278,-6.2489,-0.7398,figure8,0
1192291191000,0.0934,-6.438,-0.9266,figure8,0
1192311175000,1.0271,-6.8187,-0.7949,figure8,0
1192331191000,1.9321,-7.1084,-0.4645,figure8,0
1192351184000,3.0023,-7.6136,0.1748,figure8,0
1192371131000,3.9576,-7.8051,0.6297,figure8,0
1192391115000,4.5059,-8.023,0.759,figure8,0
1192411148000,4.8674,-8.2552,0.7661,figure8,0
1192431177000,5.5689,-8.5928,0.8284,figure8,0
1192451136000,6.4212,-8.5042,0.8547,figure8,0
1199451257000,-0.249,-9.0381,0.759,figure8,1
1199471124000,0.1915,-8.8705,0.814,figure8,1
1199491233000,1.2713,-8.9232,0.7566,figure8,1
1199511144000,3.158,-9.2991,0.826,figure8,1
1199531192000,4.9416,-9.6295,1.1444,figure8,1
1199551198000,5.6838,-10.3142,1.3001,figure8,1
1199571174000,5.1236,-11.2073,1.7741,figure8,1
1199591198000,3.7876,-12.4475,2.3056,figure8,1
1199611149000,2.1859,-13.2567,3.0694,figure8,1
1199631153000,0.8787,-13.6015,3.5985,figure8,1
1199651118000,0.1197,-13.623,3.9002,figure8,1
1199671192000,-0.419,-13.3644,3.8714,figure8,1
1199691192000,-1.3886,-12.9119,3.3758,figure8,1
1199711233000,-3.1867,-12.1338,3.4668,figure8,1
1199731229000,-4.8459,-11.2815,2.7916,figure8,1
1199751233000,-6.3135,-10.9176,1.5275,figure8,1
1199771153000,-7.3095,-10.5201,0.4166,figure8,1
1199791177000,-8.0302,-9.7827,0.407,figure8,1
1199811110000,-8.0685,-9.3039,0.1101,figure8,1
1199831115000,-7.7405,-8.9711,0.3376,figure8,1
1199851229000,-7.2329,-8.4036,0.735,figure8,1
1199871201000,-6.9528,-7.8769,1.0127,figure8,1
1199891132000,-6.8163,-7.1467,1.2163,figure8,1
1199911215000,-6.517,-6.2944,1.6975,figure8,1
1199931199000,-5.8395,-5.6503,1.4437,figure8,1
1199951235000,-4.4412,-4.8674,0.9457,figure8,1
1199971229000,-2.9808,-4.1228,0.8978,figure8,1
1199991177000,-1.5514,-3.4572,0.8667,figure8,1
1200011110000,-0.1891,-3.067,0.7997,figure8,1
1200031154000,1.257,-3.1795,0.6895,figure8,1
1200051180000,2.7198,-3.7326,0.7063,figure8,1
1200071130000,4.276,-4.2306,0.9553,figure8,1
1200091110000,6.2201,-4.9991,1.2689,figure8,1
1200111119000,8.3869,-6.1818,1.6352,figure8,1
1200131187000,10.422,-7.2808,2.0039,figure8,1
1200151146000,10.8409,-8.1211,2.0925,figure8,1
1200171234000,10.0269,-9.074,2.3343,figure8,1
1200191123000,8.9854,-9.7659,2.7318,figure8,1
1200211131000,7.7405,-10.058,3.4141,figure8,1
1200231219000,6.5601,-10.0221,3.8427,figure8,1
1200251221000,5.5426,-10.1466,3.9241,figure8,1
1200271215000,5.1691,-10.0676,4.3,figure8,1
1200291228000,4.2377,-9.6726,5.1739,figure8,1
1200311233000,2.2505,-9.5481,5.2672,figure8,1
1200331148000,-0.6177,-9.5624,4.458,figure8,1
1200351201000,-2.2673,-9.0142,4.0127,figure8,1
1200371132000,-3.9409,-8.4348,3.8786,figure8,1
1200391136000,-5.4444,-8.1977,3.5793,figure8,1
1200411229000,-5.9975,-8.1786,3.2513,figure8,1
1200431136000,-6.256,-7.5082,3.6536,figure8,1
1200451187000,-6.3877,-7.4053,3.7278,figure8,1
1200471215000,-6.8833,-8.1139,3.5937,figure8,1
1204171257000,-1.5802,-8.9735,3.1508,figure8,2
1204191188000,-1.6664,-8.9663,2.7964,figure8,2
1204211199000,-1.9393,-8.9232,2.7749,figure8,2
1204231148000,-1.8531,-8.7484,2.545,figure8,2
1204251201000,-1.5921,-8.6933,2.2386,figure8,2
1204271156000,-0.6536,-8.7795,1.7669,figure8,2
1204291116000,0.7925,-8.3941,1.7071,figure8,2
1204311191000,2.8683,-8.3773,2.0207,figure8,2
1204331199000,4.4867,-9.505,2.4086,figure8,2
1204351220000,4.8507,-10.5632,3.1149,figure8,2
1204371159000,3.8978,-11.1881,4.0941,figure8,2
1204391227000,1.6783,-11.7747,4.4269,figure8,2
1204411199000,-0.8428,-12.1099,4.3287,figure8,2
1204431196000,-2.083,-12.1769,4.4484,figure8,2
1204451235000,-2.4684,-12.3349,4.5586,figure8,2
1204471109000,-3.1268,-12.39,4.7597,figure8,2
1204491216000,-3.4141,-12.1506,4.6831,figure8,2
1204511180000,-3.565,-11.5616,4.3934,figure8,2
1204531110000,-3.2322,-11.0325,4.1875,figure8,2
1204551142000,-2.8659,-10.5129,3.9265,figure8,2
1204571149000,-2.4732,-10.1083,3.4357,figure8,2
1204591233000,-2.4062,-9.8282,2.8994,figure8,2
1204611141000,-2.5905,-9.7205,2.8204,figure8,2
1204631239000,-3.0789,-9.2871,2.8084,figure8,2
1204651149000,-3.3639,-9.0597,2.4588,figure8,2
1204671230000,-3.1915,-8.7556,2.0782,figure8,2
1204691115000,-2.9281,-8.5712,1.4413,figure8,2
1204711215000,-2.9329,-8.4563,0.7207,figure8,2
1204731149000,-2.9209,-8.3318,0.4764,figure8,2
1204751215000,-3.1029,-7.8362,0.5531,figure8,2
1204771132000,-3.3208,-7.264,0.4262,figure8,2
1204791233000,-3.1149,-6.8522,-0.1796,figure8,2
1204811192000,-2.2793,-6.541,-1.0439,figure8,2
1204831136000,-1.6496,-6.4284,-1.5562,figure8,2
1204851221000,-1.0487,-6.1244,-1.6328,figure8,2
1204871154000,-0.6201,-5.9568,-1.549,figure8,2
1204891172000,-0.4429,-5.8514,-1.4054,figure8,2
1204911136000,-0.3926,-5.9735,-1.142,figure8,2
1204931101000,-0.0934,-6.2082,-1.1923,figure8,2
1204951231000,0.4549,-6.5003,-1.087,figure8,2
1204971101000,1.336,-6.7469,-0.8428,figure8,2
1204991239000,2.4708,-7.0126,-0.3903,figure8,2
1205011210000,3.5219,-7.6447,-0.0766,figure8,2
1205031178000,4.2114,-8.1523,0.0048,figure8,2
1205051112000,4.9991,-8.5784,0.2011,figure8,2
1205071174000,5.8179,-8.9998,0.826,figure8,2
1205091153000,6.9576,-9.3494,1.3431,figure8,2
1205111115000,8.3773,-9.6295,1.3838,figure8,2
1205131180000,9.4092,-9.8976,1.1492,figure8,2
1205151215000,9.6103,-10.4148,1.2043,figure8,2
1205171131000,8.7412,-10.7619,1.4485,figure8,2
1208052920000,-1.8244,-9.5505,2.3343,figure8,3
1208072186000,-1.9537,-9.3541,2.1715,figure8,3
1208092239000,-1.415,-9.1818,1.8124,figure8,3
1208112210000,-0.5483,-8.6838,1.3503,figure8,3
1208132115000,0.3496,-8.7532,1.1181,figure8,3
1208152197000,1.4174,-9.0405,0.419,figure8,3
1208172115000,2.6456,-9.7085,0.4597,figure8,3
1208192194000,3.4381,-10.5249,1.1349,figure8,3
1208212199000,3.2992,-11.3796,2.1476,figure8,3
1208232132000,2.2075,-12.6246,2.9688,figure8,3
1208252215000,0.7326,-13.8313,3.541,figure8,3
1208272210000,-1.0942,-14.2503,3.8978,figure8,3
1208292158000,-2.7845,-14.1402,3.5338,figure8,3
1208312235000,-3.9959,-13.9247,2.4948,figure8,3
1208332119000,-4.9512,-13.5344,1.1851,figure8,3
1208352200000,-5.7844,-12.7611,0.4334,figure8,3
1208372215000,-6.359,-12.1051,0.4788,figure8,3
1208392235000,-7.173,-11.2216,1.2378,figure8,3
1208412199000,-7.3334,-10.0652,1.7478,figure8,3
1208432229000,-6.7277,-8.8418,1.8818,figure8,3
1208452116000,-5.9999,-7.4699,1.9704,figure8,3
1208472153000,-5.77,-5.9256,1.7549,figure8,3
1208492154000,-5.4205,-5.0422,1.1803,figure8,3
1208512213000,-4.5107,-4.3622,0.7207,figure8,3
1208532172000,-3.2848,-3.7709,0.7183,figure8,3
1208552227000,-1.9369,-3.486,0.5674,figure8,3
1208572118000,-0.3232,-3.3303,0.4549,figure8,3
1208592198000,1.3384,-3.7469,0.1341,figure8,3
1208612229000,2.4134,-4.3527,-0.237,figure8,3
1208632177000,3.5219,-5.2241,-0.2634,figure8,3
1208652179000,5.0206,-5.8945,0.0982,figure8,3
1208672178000,6.7325,-6.6439,0.2945,figure8,3
1208692172000,8.1283,-6.9911,0.644,figure8,3
1208712177000,8.849,-7.5657,1.1923,figure8,3
1208732114000,8.5521,-8.1283,1.5897,figure8,3
1208752198000,7.841,-8.7053,1.731,figure8,3
1208772172000,6.4189,-8.8681,1.7526,figure8,3
1208792230000,5.0254,-9.572,1.9944,figure8,3
1208812131000,4.2856,-9.912,2.3487,figure8,3
1208832198000,3.6536,-9.8641,2.5762,figure8,3
1208852192000,3.225,-10.0437,2.478,figure8,3
1208872153000,2.8276,-10.5201,2.8706,figure8,3
1208892192000,2.162,-10.2424,3.7182,figure8,3
1208912115000,0.814,-10.3046,3.5769,figure8,3
1208932199000,-0.2897,-10.2017,3.9552,figure8,3
1208952153000,-1.6616,-9.8186,4.0941,figure8,3
1208972149000,-2.5881,-9.3518,4.6017,figure8,3
1208992136000,-4.8243,-9.0477,4.0749,figure8,3
1209012210000,-5.8586,-8.7245,3.5961,figure8,3
1209032136000,-6.0861,-8.3558,3.1101,figure8,3
